state,county,admission_type,discharge_destination,inpatient_days,medicare_reimbursement,patient_safety_indicator_(psi),readmissions
KENTUCKY,CALLOWAY COUNTY,725.0,445.0,5.0,12786.0,0.0,17.0
KENTUCKY,CAMPBELL COUNTY,821.0,527.0,4.0,10805.0,0.0,16.0
KENTUCKY,CARLISLE COUNTY,878.0,426.0,5.0,11476.0,,
KENTUCKY,CARROLL COUNTY,789.0,428.0,4.0,10171.0,,16.0
KENTUCKY,CARTER COUNTY,866.0,494.0,5.0,11742.0,0.0,
KENTUCKY,CASEY COUNTY,414.0,526.0,5.0,14820.0,,16.0
KENTUCKY,CHRISTIAN COUNTY,727.0,406.0,5.0,12781.0,0.0,15.0
KENTUCKY,CLARK COUNTY,698.0,437.0,5.0,12295.0,,14.0
KENTUCKY,CLAY COUNTY,833.0,443.0,5.0,13527.0,,15.0
KENTUCKY,CLINTON COUNTY,553.0,470.0,5.0,10714.0,,16.0
KENTUCKY,CRITTENDEN COUNTY,392.0,528.0,5.0,8942.0,,16.0
KENTUCKY,CUMBERLAND COUNTY,367.0,507.0,5.0,11698.0,,15.0
KENTUCKY,DAVIESS COUNTY,791.0,588.0,4.0,12739.0,0.0,15.0
KENTUCKY,EDMONSON COUNTY,701.0,610.0,5.0,12450.0,,
KENTUCKY,ELLIOTT COUNTY,906.0,435.0,5.0,11550.0,,
KENTUCKY,ESTILL COUNTY,767.0,507.0,4.0,12128.0,,15.0
KENTUCKY,FAYETTE COUNTY,777.0,475.0,6.0,13385.0,0.0,15.0
KENTUCKY,FLEMING COUNTY,687.0,489.0,4.0,12381.0,,
KENTUCKY,FLOYD COUNTY,758.0,549.0,6.0,12948.0,0.0,15.0
KENTUCKY,FRANKLIN COUNTY,805.0,391.0,7.0,11066.0,0.0,16.0
KENTUCKY,FULTON COUNTY,830.0,362.0,5.0,9807.0,0.0,
KENTUCKY,GALLATIN COUNTY,777.0,517.0,4.0,10705.0,,
KENTUCKY,GARRARD COUNTY,820.0,408.0,5.0,11694.0,,
KENTUCKY,GRANT COUNTY,688.0,592.0,5.0,13346.0,,16.0
KENTUCKY,GRAVES COUNTY,833.0,452.0,5.0,9300.0,0.0,17.0
KENTUCKY,GRAYSON COUNTY,744.0,457.0,5.0,11881.0,0.0,15.0
KENTUCKY,GREEN COUNTY,422.0,448.0,5.0,13231.0,,15.0
KENTUCKY,GREENUP COUNTY,834.0,548.0,5.0,11761.0,0.0,
KENTUCKY,HANCOCK COUNTY,745.0,561.0,5.0,15272.0,,
KENTUCKY,HARDIN COUNTY,808.0,445.0,5.0,11439.0,0.0,14.0
KENTUCKY,HARLAN COUNTY,754.0,554.0,4.0,10332.0,0.0,17.0
KENTUCKY,HARRISON COUNTY,226.0,539.0,4.0,11942.0,,15.0
KENTUCKY,HART COUNTY,608.0,460.0,5.0,12884.0,,16.0
KENTUCKY,HENDERSON COUNTY,760.0,548.0,4.0,11274.0,0.0,15.0
KENTUCKY,HENRY COUNTY,773.0,444.0,5.0,13610.0,,
KENTUCKY,HICKMAN COUNTY,862.0,394.0,5.0,10573.0,,
KENTUCKY,HOPKINS COUNTY,789.0,416.0,5.0,12464.0,0.0,15.0
KENTUCKY,JACKSON COUNTY,783.0,486.0,5.0,11707.0,,
KENTUCKY,JEFFERSON COUNTY,823.0,439.0,5.0,12145.0,0.0,15.0
KENTUCKY,JESSAMINE COUNTY,773.0,484.0,6.0,13089.0,0.0,
KENTUCKY,JOHNSON COUNTY,828.0,548.0,5.0,10931.0,0.0,15.0
KENTUCKY,KENTON COUNTY,812.0,566.0,5.0,11267.0,0.0,16.0
KENTUCKY,KNOTT COUNTY,763.0,571.0,6.0,13292.0,,
KENTUCKY,KNOX COUNTY,823.0,516.0,5.0,12216.0,,15.0
KENTUCKY,LARUE COUNTY,817.0,390.0,6.0,12343.0,,
KENTUCKY,LAUREL COUNTY,815.0,501.0,6.0,11864.0,0.0,15.0
KENTUCKY,LAWRENCE COUNTY,783.0,534.0,4.0,11979.0,0.0,16.0
KENTUCKY,LEE COUNTY,589.0,528.0,4.0,9569.0,,
KENTUCKY,LESLIE COUNTY,610.0,463.0,6.0,13396.0,,16.0
KENTUCKY,LETCHER COUNTY,671.0,583.0,5.0,10721.0,0.0,16.0
KENTUCKY,LEWIS COUNTY,786.0,451.0,4.0,12055.0,,
KENTUCKY,LINCOLN COUNTY,793.0,459.0,5.0,11893.0,,16.0
KENTUCKY,LIVINGSTON COUNTY,779.0,555.0,5.0,10467.0,,14.0
KENTUCKY,LOGAN COUNTY,702.0,478.0,5.0,12121.0,0.0,15.0
KENTUCKY,LYON COUNTY,671.0,508.0,5.0,10378.0,,
KENTUCKY,MADISON COUNTY,742.0,464.0,5.0,12739.0,0.0,14.0
KENTUCKY,MAGOFFIN COUNTY,843.0,526.0,6.0,12156.0,,
KENTUCKY,MARION COUNTY,698.0,465.0,4.0,11843.0,,15.0
KENTUCKY,MARSHALL COUNTY,725.0,510.0,5.0,11439.0,0.0,15.0
KENTUCKY,MARTIN COUNTY,882.0,559.0,4.0,11206.0,,
KENTUCKY,MASON COUNTY,707.0,418.0,4.0,14045.0,,14.0
KENTUCKY,MCCRACKEN COUNTY,810.0,489.0,5.0,10592.0,0.0,15.0
KENTUCKY,MCCREARY COUNTY,663.0,563.0,6.0,12644.0,,
KENTUCKY,MCLEAN COUNTY,829.0,533.0,4.0,12859.0,,
KENTUCKY,MEADE COUNTY,780.0,494.0,5.0,13807.0,0.0,
KENTUCKY,MENIFEE COUNTY,833.0,438.0,6.0,12743.0,,
KENTUCKY,MERCER COUNTY,792.0,475.0,5.0,11871.0,0.0,16.0
KENTUCKY,METCALFE COUNTY,423.0,370.0,5.0,11844.0,,
KENTUCKY,MONROE COUNTY,489.0,406.0,5.0,8832.0,0.0,18.0
KENTUCKY,MONTGOMERY COUNTY,736.0,419.0,5.0,11901.0,,14.0
KENTUCKY,MORGAN COUNTY,815.0,569.0,5.0,11656.0,,15.0
KENTUCKY,MUHLENBERG COUNTY,779.0,501.0,4.0,12857.0,0.0,16.0
KENTUCKY,NELSON COUNTY,749.0,450.0,5.0,12123.0,,14.0
KENTUCKY,NICHOLAS COUNTY,510.0,545.0,5.0,10632.0,,
KENTUCKY,OHIO COUNTY,844.0,540.0,4.0,12246.0,0.0,14.0
KENTUCKY,OLDHAM COUNTY,785.0,439.0,5.0,12199.0,0.0,15.0
KENTUCKY,OWEN COUNTY,731.0,509.0,5.0,11364.0,,
KENTUCKY,OWSLEY COUNTY,510.0,422.0,4.0,10892.0,,
KENTUCKY,PENDLETON COUNTY,756.0,590.0,4.0,11600.0,,
KENTUCKY,PERRY COUNTY,817.0,578.0,6.0,11738.0,0.0,16.0
KENTUCKY,PIKE COUNTY,662.0,629.0,6.0,15191.0,0.0,17.0
KENTUCKY,POWELL COUNTY,755.0,461.0,4.0,10618.0,,
KENTUCKY,PULASKI COUNTY,565.0,555.0,6.0,12504.0,0.0,16.0
KENTUCKY,ROBERTSON COUNTY,317.0,561.0,4.0,13584.0,,
KENTUCKY,ROCKCASTLE COUNTY,742.0,478.0,6.0,11604.0,,15.0
KENTUCKY,ROWAN COUNTY,888.0,524.0,5.0,11170.0,,17.0
KENTUCKY,RUSSELL COUNTY,616.0,522.0,5.0,13966.0,,15.0
KENTUCKY,SCOTT COUNTY,782.0,488.0,5.0,12107.0,0.0,15.0
KENTUCKY,SHELBY COUNTY,777.0,459.0,5.0,14176.0,0.0,15.0
KENTUCKY,SIMPSON COUNTY,598.0,459.0,5.0,10990.0,,16.0
KENTUCKY,SPENCER COUNTY,793.0,461.0,5.0,11926.0,,
KENTUCKY,TAYLOR COUNTY,423.0,430.0,5.0,12221.0,0.0,14.0
KENTUCKY,TODD COUNTY,736.0,417.0,5.0,12090.0,,
KENTUCKY,TRIGG COUNTY,561.0,411.0,5.0,12852.0,,15.0
KENTUCKY,TRIMBLE COUNTY,769.0,369.0,5.0,11962.0,,
KENTUCKY,UNION COUNTY,702.0,465.0,4.0,10018.0,,15.0
KENTUCKY,WARREN COUNTY,744.0,520.0,5.0,12143.0,0.0,15.0
KENTUCKY,WASHINGTON COUNTY,729.0,413.0,5.0,12662.0,,
KENTUCKY,WAYNE COUNTY,555.0,425.0,5.0,12396.0,,15.0
KENTUCKY,WEBSTER COUNTY,762.0,500.0,4.0,11167.0,,
KENTUCKY,WHITLEY COUNTY,844.0,489.0,5.0,11634.0,,
KENTUCKY,WOLFE COUNTY,590.0,553.0,4.0,11035.0,,
KENTUCKY,WOODFORD COUNTY,765.0,504.0,5.0,11786.0,,15.0
LOUISIANA,ACADIA PARISH,510.0,427.0,5.0,11671.0,0.0,14.0
LOUISIANA,ALLEN PARISH,595.0,425.0,5.0,12613.0,0.0,15.0
LOUISIANA,ASCENSION PARISH,431.0,479.0,5.0,13550.0,0.0,
LOUISIANA,ASSUMPTION PARISH,704.0,358.0,5.0,11929.0,,
LOUISIANA,AVOYELLES PARISH,707.0,434.0,6.0,11766.0,0.0,15.0
LOUISIANA,BEAUREGARD PARISH,654.0,501.0,5.0,12308.0,0.0,16.0
LOUISIANA,BIENVILLE PARISH,552.0,350.0,5.0,12460.0,,
LOUISIANA,BOSSIER PARISH,606.0,411.0,5.0,11355.0,0.0,
LOUISIANA,CADDO PARISH,600.0,422.0,5.0,11115.0,0.0,16.0
LOUISIANA,CALCASIEU PARISH,757.0,494.0,5.0,12395.0,0.0,15.0
LOUISIANA,CALDWELL PARISH,520.0,419.0,6.0,11084.0,,16.0
LOUISIANA,CAMERON PARISH,717.0,524.0,4.0,13309.0,,
LOUISIANA,CATAHOULA PARISH,573.0,431.0,6.0,14105.0,0.0,
LOUISIANA,CLAIBORNE PARISH,713.0,380.0,5.0,10781.0,,16.0
LOUISIANA,CONCORDIA PARISH,433.0,412.0,5.0,12352.0,0.0,17.0
LOUISIANA,DE SOTO PARISH,529.0,419.0,5.0,12119.0,0.0,15.0
LOUISIANA,EAST BATON ROUGE PARISH,578.0,446.0,5.0,12558.0,0.0,15.0
LOUISIANA,EAST CARROLL PARISH,435.0,475.0,5.0,10527.0,,18.0
LOUISIANA,EAST FELICIANA PARISH,676.0,349.0,5.0,11815.0,,
LOUISIANA,EVANGELINE PARISH,460.0,328.0,6.0,11793.0,0.0,15.0
LOUISIANA,FRANKLIN PARISH,566.0,374.0,5.0,12760.0,0.0,17.0
LOUISIANA,GRANT PARISH,645.0,469.0,6.0,12578.0,0.0,
LOUISIANA,IBERIA PARISH,248.0,465.0,5.0,10849.0,0.0,15.0
LOUISIANA,IBERVILLE PARISH,541.0,406.0,5.0,13041.0,,
LOUISIANA,JACKSON PARISH,462.0,462.0,5.0,12765.0,0.0,15.0
LOUISIANA,JEFFERSON DAVIS PARISH,453.0,342.0,6.0,12432.0,0.0,16.0
LOUISIANA,JEFFERSON PARISH,808.0,464.0,5.0,13941.0,0.0,16.0
LOUISIANA,LA SALLE PARISH,430.0,504.0,5.0,11899.0,0.0,15.0
LOUISIANA,LAFAYETTE PARISH,519.0,465.0,5.0,11235.0,0.0,15.0
LOUISIANA,LAFOURCHE PARISH,748.0,400.0,5.0,11056.0,0.0,14.0
LOUISIANA,LINCOLN PARISH,311.0,391.0,5.0,10620.0,0.0,16.0
LOUISIANA,LIVINGSTON PARISH,600.0,490.0,5.0,12621.0,0.0,
LOUISIANA,MADISON PARISH,630.0,375.0,5.0,13593.0,,15.0
LOUISIANA,MOREHOUSE PARISH,513.0,469.0,6.0,12236.0,0.0,15.0
LOUISIANA,NATCHITOCHES PARISH,426.0,403.0,6.0,13546.0,0.0,15.0
LOUISIANA,ORLEANS PARISH,804.0,490.0,6.0,15293.0,0.0,16.0
LOUISIANA,OUACHITA PARISH,690.0,431.0,5.0,10932.0,0.0,17.0
LOUISIANA,PLAQUEMINES PARISH,780.0,547.0,5.0,17554.0,,
LOUISIANA,POINTE COUPEE PARISH,504.0,428.0,4.0,13374.0,,15.0
LOUISIANA,RAPIDES PARISH,702.0,462.0,6.0,12423.0,0.0,17.0
LOUISIANA,RED RIVER PARISH,366.0,415.0,5.0,10332.0,,16.0
LOUISIANA,RICHLAND PARISH,395.0,453.0,5.0,11417.0,0.0,15.0
LOUISIANA,SABINE PARISH,555.0,407.0,5.0,13016.0,0.0,16.0
LOUISIANA,ST. BERNARD PARISH,755.0,512.0,5.0,16097.0,0.0,15.0
LOUISIANA,ST. CHARLES PARISH,759.0,505.0,5.0,12816.0,,15.0
LOUISIANA,ST. HELENA PARISH,759.0,507.0,5.0,12437.0,,
LOUISIANA,ST. JAMES PARISH,649.0,504.0,4.0,11183.0,,15.0
LOUISIANA,ST. JOHN THE BAPTIST PARISH,813.0,493.0,5.0,13610.0,,
LOUISIANA,ST. LANDRY PARISH,574.0,362.0,6.0,12116.0,0.0,16.0
LOUISIANA,ST. MARTIN PARISH,507.0,406.0,5.0,11544.0,0.0,15.0
LOUISIANA,ST. MARY PARISH,594.0,366.0,6.0,14318.0,,15.0
LOUISIANA,ST. TAMMANY PARISH,772.0,459.0,5.0,12111.0,0.0,15.0
LOUISIANA,TANGIPAHOA PARISH,777.0,440.0,5.0,11704.0,0.0,16.0
LOUISIANA,TENSAS PARISH,633.0,512.0,5.0,11767.0,,
LOUISIANA,TERREBONNE PARISH,736.0,443.0,5.0,11592.0,0.0,15.0
LOUISIANA,UNION PARISH,577.0,432.0,5.0,10495.0,,16.0
LOUISIANA,VERMILION PARISH,528.0,428.0,5.0,11241.0,0.0,14.0
LOUISIANA,VERNON PARISH,629.0,445.0,5.0,12598.0,0.0,15.0
LOUISIANA,WASHINGTON PARISH,604.0,379.0,5.0,12644.0,0.0,16.0
LOUISIANA,WEBSTER PARISH,656.0,408.0,5.0,11244.0,0.0,15.0
LOUISIANA,WEST BATON ROUGE PARISH,597.0,451.0,4.0,13007.0,,
LOUISIANA,WEST CARROLL PARISH,350.0,440.0,5.0,10333.0,0.0,14.0
LOUISIANA,WEST FELICIANA PARISH,485.0,428.0,4.0,13752.0,,
LOUISIANA,WINN PARISH,516.0,437.0,5.0,11002.0,,17.0
MAINE,ANDROSCOGGIN COUNTY,757.0,471.0,6.0,14007.0,0.0,15.0
MAINE,AROOSTOOK COUNTY,673.0,381.0,5.0,13258.0,0.0,14.0
MAINE,CUMBERLAND COUNTY,546.0,385.0,6.0,16051.0,0.0,14.0
MAINE,FRANKLIN COUNTY,625.0,393.0,5.0,15073.0,,15.0
MAINE,HANCOCK COUNTY,711.0,477.0,5.0,16032.0,0.0,15.0
MAINE,KENNEBEC COUNTY,186.0,478.0,7.0,14698.0,0.0,14.0
MAINE,KNOX COUNTY,588.0,442.0,5.0,14851.0,0.0,14.0
MAINE,LINCOLN COUNTY,523.0,395.0,5.0,13917.0,0.0,13.0
MAINE,OXFORD COUNTY,553.0,430.0,5.0,14115.0,,15.0
MAINE,PENOBSCOT COUNTY,748.0,457.0,6.0,13218.0,0.0,13.0
MAINE,PISCATAQUIS COUNTY,764.0,462.0,4.0,14771.0,,16.0
MAINE,SAGADAHOC COUNTY,634.0,543.0,5.0,11654.0,0.0,
MAINE,SOMERSET COUNTY,234.0,492.0,5.0,16732.0,0.0,15.0
MAINE,WALDO COUNTY,527.0,419.0,5.0,14883.0,0.0,14.0
MAINE,WASHINGTON COUNTY,595.0,520.0,6.0,16195.0,,15.0
MAINE,YORK COUNTY,681.0,400.0,5.0,13483.0,0.0,15.0
MARYLAND,ALLEGANY COUNTY,824.0,445.0,5.0,17454.0,0.0,15.0
MARYLAND,ANNE ARUNDEL COUNTY,834.0,453.0,5.0,19247.0,0.0,15.0
MARYLAND,BALTIMORE CITY,858.0,495.0,6.0,23218.0,0.0,15.0
MARYLAND,BALTIMORE COUNTY,823.0,465.0,5.0,21001.0,0.0,14.0
MARYLAND,CALVERT COUNTY,816.0,545.0,5.0,18090.0,0.0,14.0
MARYLAND,CAROLINE COUNTY,755.0,379.0,6.0,23423.0,0.0,
MARYLAND,CARROLL COUNTY,845.0,485.0,5.0,17931.0,0.0,15.0
MARYLAND,CECIL COUNTY,832.0,462.0,5.0,16553.0,0.0,17.0
MARYLAND,CHARLES COUNTY,783.0,446.0,5.0,19096.0,0.0,14.0
MARYLAND,DORCHESTER COUNTY,693.0,384.0,6.0,23779.0,0.0,
MARYLAND,FREDERICK COUNTY,858.0,399.0,5.0,17868.0,0.0,14.0
MARYLAND,GARRETT COUNTY,756.0,489.0,4.0,15484.0,0.0,13.0
MARYLAND,HARFORD COUNTY,811.0,432.0,5.0,18190.0,0.0,15.0
MARYLAND,HOWARD COUNTY,829.0,436.0,5.0,17602.0,0.0,17.0
MARYLAND,KENT COUNTY,704.0,432.0,6.0,25020.0,0.0,13.0
MARYLAND,MONTGOMERY COUNTY,833.0,389.0,5.0,17996.0,0.0,15.0
MARYLAND,PRINCE GEORGE'S COUNTY,856.0,470.0,6.0,19707.0,0.0,14.0
MARYLAND,QUEEN ANNE'S COUNTY,765.0,460.0,5.0,20958.0,0.0,
MARYLAND,SOMERSET COUNTY,517.0,381.0,5.0,18305.0,0.0,
MARYLAND,ST. MARY'S COUNTY,812.0,540.0,5.0,16955.0,0.0,15.0
MARYLAND,TALBOT COUNTY,727.0,399.0,6.0,25039.0,0.0,13.0
MARYLAND,WASHINGTON COUNTY,876.0,463.0,5.0,15852.0,0.0,16.0
MARYLAND,WICOMICO COUNTY,516.0,395.0,5.0,18454.0,0.0,15.0
MARYLAND,WORCESTER COUNTY,696.0,402.0,5.0,17508.0,0.0,14.0
MASSACHUSETTS,BARNSTABLE COUNTY,787.0,333.0,5.0,15932.0,0.0,16.0
MASSACHUSETTS,BERKSHIRE COUNTY,823.0,394.0,5.0,17643.0,0.0,16.0
MASSACHUSETTS,BRISTOL COUNTY,725.0,372.0,5.0,13894.0,0.0,16.0
MASSACHUSETTS,DUKES COUNTY,733.0,430.0,5.0,18090.0,,15.0
MASSACHUSETTS,ESSEX COUNTY,825.0,362.0,5.0,14075.0,0.0,17.0
MASSACHUSETTS,FRANKLIN COUNTY,828.0,432.0,4.0,12552.0,0.0,17.0
MASSACHUSETTS,HAMPDEN COUNTY,841.0,381.0,5.0,14755.0,0.0,18.0
MASSACHUSETTS,HAMPSHIRE COUNTY,815.0,388.0,5.0,14440.0,0.0,15.0
MASSACHUSETTS,MIDDLESEX COUNTY,782.0,354.0,5.0,15095.0,2.0,17.0
MASSACHUSETTS,NANTUCKET COUNTY,805.0,483.0,5.0,20072.0,,15.0
MASSACHUSETTS,NORFOLK COUNTY,799.0,330.0,5.0,14720.0,0.0,17.0
MASSACHUSETTS,PLYMOUTH COUNTY,806.0,330.0,5.0,14360.0,0.0,17.0
MASSACHUSETTS,SUFFOLK COUNTY,849.0,361.0,6.0,19682.0,0.0,17.0
MASSACHUSETTS,WORCESTER COUNTY,760.0,381.0,5.0,17115.0,0.0,17.0
MICHIGAN,ALCONA COUNTY,477.0,515.0,4.0,13548.0,,
MICHIGAN,ALGER COUNTY,695.0,447.0,6.0,17119.0,,15.0
MICHIGAN,ALLEGAN COUNTY,724.0,508.0,5.0,13154.0,0.0,15.0
MICHIGAN,ALPENA COUNTY,308.0,480.0,4.0,13812.0,0.0,13.0
MICHIGAN,ANTRIM COUNTY,788.0,491.0,5.0,14910.0,0.0,
MICHIGAN,ARENAC COUNTY,583.0,468.0,4.0,11726.0,0.0,15.0
MICHIGAN,BARAGA COUNTY,506.0,489.0,4.0,15477.0,,16.0
MICHIGAN,BARRY COUNTY,746.0,527.0,4.0,12559.0,0.0,
MICHIGAN,BAY COUNTY,725.0,483.0,6.0,12141.0,0.0,17.0
MICHIGAN,BENZIE COUNTY,759.0,456.0,5.0,15074.0,0.0,
MICHIGAN,BERRIEN COUNTY,840.0,482.0,5.0,13005.0,0.0,14.0
MICHIGAN,BRANCH COUNTY,750.0,522.0,5.0,12992.0,0.0,15.0
MICHIGAN,CALHOUN COUNTY,756.0,489.0,5.0,12904.0,0.0,15.0
MICHIGAN,CASS COUNTY,826.0,528.0,5.0,12257.0,0.0,15.0
MICHIGAN,CHARLEVOIX COUNTY,700.0,552.0,4.0,13782.0,0.0,16.0
MICHIGAN,CHEBOYGAN COUNTY,736.0,528.0,4.0,14468.0,0.0,
MICHIGAN,CHIPPEWA COUNTY,802.0,545.0,5.0,15383.0,0.0,14.0
MICHIGAN,CLARE COUNTY,419.0,505.0,4.0,14208.0,0.0,16.0
MICHIGAN,CLINTON COUNTY,707.0,505.0,5.0,12568.0,0.0,15.0
MICHIGAN,CRAWFORD COUNTY,791.0,474.0,4.0,13573.0,,16.0
MICHIGAN,DELTA COUNTY,721.0,481.0,4.0,14953.0,0.0,15.0
MICHIGAN,DICKINSON COUNTY,747.0,483.0,5.0,15298.0,,15.0
MICHIGAN,EATON COUNTY,713.0,516.0,5.0,14077.0,0.0,15.0
MICHIGAN,EMMET COUNTY,772.0,488.0,4.0,14153.0,0.0,14.0
MICHIGAN,GENESEE COUNTY,810.0,508.0,6.0,14715.0,0.0,16.0
MICHIGAN,GLADWIN COUNTY,434.0,549.0,4.0,13966.0,,15.0
MICHIGAN,GOGEBIC COUNTY,195.0,526.0,5.0,14542.0,,16.0
MICHIGAN,GRAND TRAVERSE COUNTY,842.0,488.0,5.0,13678.0,0.0,14.0
MICHIGAN,GRATIOT COUNTY,406.0,508.0,5.0,15026.0,0.0,15.0
MICHIGAN,HILLSDALE COUNTY,761.0,471.0,4.0,13465.0,0.0,14.0
MICHIGAN,HOUGHTON COUNTY,430.0,458.0,4.0,14280.0,0.0,15.0
MICHIGAN,HURON COUNTY,585.0,481.0,5.0,14526.0,0.0,15.0
MICHIGAN,INGHAM COUNTY,751.0,527.0,6.0,13944.0,0.0,14.0
MICHIGAN,IONIA COUNTY,724.0,521.0,4.0,12352.0,,15.0
MICHIGAN,IOSCO COUNTY,622.0,445.0,4.0,14221.0,0.0,15.0
MICHIGAN,IRON COUNTY,354.0,502.0,4.0,16515.0,,15.0
MICHIGAN,ISABELLA COUNTY,544.0,477.0,4.0,14079.0,0.0,16.0
MICHIGAN,JACKSON COUNTY,819.0,477.0,5.0,13472.0,0.0,15.0
MICHIGAN,KALAMAZOO COUNTY,763.0,528.0,5.0,13640.0,0.0,13.0
MICHIGAN,KALKASKA COUNTY,753.0,579.0,5.0,15000.0,,15.0
MICHIGAN,KENT COUNTY,772.0,490.0,5.0,13562.0,0.0,14.0
MICHIGAN,KEWEENAW COUNTY,375.0,492.0,4.0,17435.0,,
MICHIGAN,LAKE COUNTY,590.0,480.0,5.0,15298.0,,
MICHIGAN,LAPEER COUNTY,798.0,497.0,5.0,13481.0,0.0,16.0
MICHIGAN,LEELANAU COUNTY,844.0,481.0,5.0,13731.0,0.0,
MICHIGAN,LENAWEE COUNTY,840.0,455.0,4.0,13534.0,0.0,15.0
MICHIGAN,LIVINGSTON COUNTY,802.0,473.0,4.0,14481.0,0.0,15.0
MICHIGAN,LUCE COUNTY,197.0,513.0,5.0,15141.0,,15.0
MICHIGAN,MACKINAC COUNTY,602.0,502.0,5.0,15885.0,,15.0
MICHIGAN,MACOMB COUNTY,823.0,473.0,5.0,12349.0,0.0,17.0
MICHIGAN,MANISTEE COUNTY,816.0,509.0,4.0,16087.0,0.0,
MICHIGAN,MARQUETTE COUNTY,637.0,530.0,5.0,14579.0,0.0,14.0
MICHIGAN,MASON COUNTY,787.0,473.0,4.0,13141.0,0.0,15.0
MICHIGAN,MECOSTA COUNTY,699.0,482.0,4.0,14060.0,,15.0
MICHIGAN,MENOMINEE COUNTY,792.0,660.0,5.0,12474.0,,
MICHIGAN,MIDLAND COUNTY,355.0,491.0,5.0,14068.0,0.0,15.0
MICHIGAN,MISSAUKEE COUNTY,764.0,457.0,5.0,13410.0,,
MICHIGAN,MONROE COUNTY,845.0,455.0,5.0,13147.0,0.0,17.0
MICHIGAN,MONTCALM COUNTY,712.0,447.0,5.0,14207.0,0.0,15.0
MICHIGAN,MONTMORENCY COUNTY,593.0,535.0,4.0,13083.0,,
MICHIGAN,MUSKEGON COUNTY,820.0,522.0,5.0,15241.0,0.0,13.0
MICHIGAN,NEWAYGO COUNTY,768.0,480.0,4.0,12713.0,,
MICHIGAN,OAKLAND COUNTY,830.0,456.0,5.0,12606.0,0.0,17.0
MICHIGAN,OCEANA COUNTY,701.0,538.0,5.0,15576.0,,15.0
MICHIGAN,OGEMAW COUNTY,556.0,432.0,5.0,13504.0,0.0,15.0
MICHIGAN,ONTONAGON COUNTY,285.0,496.0,5.0,15679.0,,15.0
MICHIGAN,OSCEOLA COUNTY,622.0,522.0,5.0,13723.0,,
MICHIGAN,OSCODA COUNTY,637.0,500.0,5.0,15120.0,,
MICHIGAN,OTSEGO COUNTY,789.0,472.0,4.0,13387.0,0.0,15.0
MICHIGAN,OTTAWA COUNTY,764.0,490.0,5.0,12617.0,0.0,15.0
MICHIGAN,PRESQUE ISLE COUNTY,497.0,490.0,4.0,14795.0,,
MICHIGAN,ROSCOMMON COUNTY,640.0,451.0,4.0,14552.0,,
MICHIGAN,SAGINAW COUNTY,814.0,455.0,5.0,12332.0,0.0,16.0
MICHIGAN,SANILAC COUNTY,782.0,490.0,5.0,12059.0,0.0,15.0
MICHIGAN,SCHOOLCRAFT COUNTY,657.0,587.0,5.0,16128.0,,15.0
MICHIGAN,SHIAWASSEE COUNTY,743.0,487.0,5.0,12591.0,0.0,15.0
MICHIGAN,ST. CLAIR COUNTY,854.0,495.0,5.0,10945.0,0.0,16.0
MICHIGAN,ST. JOSEPH COUNTY,686.0,540.0,5.0,14088.0,0.0,16.0
MICHIGAN,TUSCOLA COUNTY,745.0,474.0,5.0,12886.0,0.0,15.0
MICHIGAN,VAN BUREN COUNTY,669.0,533.0,5.0,13687.0,0.0,15.0
MICHIGAN,WASHTENAW COUNTY,836.0,495.0,5.0,14075.0,0.0,17.0
MICHIGAN,WAYNE COUNTY,838.0,453.0,5.0,13389.0,0.0,17.0
MICHIGAN,WEXFORD COUNTY,809.0,462.0,5.0,13651.0,,15.0
MINNESOTA,AITKIN COUNTY,218.0,571.0,5.0,17051.0,,15.0
MINNESOTA,ANOKA COUNTY,300.0,512.0,5.0,14990.0,0.0,14.0
MINNESOTA,BECKER COUNTY,436.0,529.0,4.0,14983.0,0.0,13.0
MINNESOTA,BELTRAMI COUNTY,731.0,626.0,5.0,12899.0,0.0,14.0
MINNESOTA,BENTON COUNTY,116.0,518.0,6.0,15852.0,0.0,
MINNESOTA,BIG STONE COUNTY,148.0,557.0,3.0,13923.0,,15.0
MINNESOTA,BLUE EARTH COUNTY,452.0,632.0,5.0,15227.0,0.0,13.0
MINNESOTA,BROWN COUNTY,115.0,532.0,4.0,15887.0,0.0,15.0
MINNESOTA,CARLTON COUNTY,621.0,538.0,5.0,15131.0,0.0,15.0
MINNESOTA,CARVER COUNTY,654.0,502.0,5.0,13313.0,0.0,14.0
MINNESOTA,CASS COUNTY,536.0,555.0,5.0,14953.0,,
MINNESOTA,CHIPPEWA COUNTY,68.0,638.0,4.0,18477.0,,15.0
MINNESOTA,CHISAGO COUNTY,612.0,519.0,5.0,15379.0,0.0,16.0
MINNESOTA,CLAY COUNTY,641.0,539.0,5.0,12761.0,0.0,
MINNESOTA,CLEARWATER COUNTY,576.0,636.0,7.0,16065.0,,16.0
MINNESOTA,COOK COUNTY,625.0,662.0,4.0,15177.0,,15.0
MINNESOTA,COTTONWOOD COUNTY,232.0,696.0,4.0,16152.0,,16.0
MINNESOTA,CROW WING COUNTY,388.0,543.0,5.0,16459.0,0.0,14.0
MINNESOTA,DAKOTA COUNTY,625.0,521.0,5.0,14485.0,0.0,14.0
MINNESOTA,DODGE COUNTY,648.0,652.0,6.0,20765.0,0.0,
MINNESOTA,DOUGLAS COUNTY,580.0,500.0,5.0,15275.0,0.0,15.0
